word,status,calification,definition,word_length,language
DORIA,true,"""adjetivo""","""Dicho de una persona De un pueblo de la antigua que habitó en la en la mayor parte del y en otras regiones mediterráneas dórico""",5,esp
DORIO,true,"""adjetivo""","""Dicho de una persona De un pueblo de la antigua que habitó en la en la mayor parte del y en otras regiones mediterráneas dórico""",5,esp
DORMI,null,null,null,null,null
DORNA,true,"""nombre femenino""","""Barco pequeño de pesca propio de las con vela de trincado y casco de tingladillo""",5,esp
DORSO,true,"""nombre masculino""","""Revés o espalda de algo envés reverso revés vuelta espalda lomo anverso haz3 cara1""",5,esp
DOSEL,true,"""nombre masculino""","""Mueble que a cierta altura cubre o resguarda un altar sitial lecho adelantándose en pabellón horizontal y cayendo por detrás a modo de colgadura baldaquino baldaquín palio pabellón""",5,esp
DOSES,true,"""adjetivo""","""Uno más uno Cuántos alumnos tiene Dos""",5,esp
DOSIS,true,"""nombre femenino""","""Toma de medicina que se da al enfermo cada vez toma""",5,esp
DOTAD,true,"""verbo transitivo""","""Constituir dote a la mujer que va a contraer matrimonio o a profesar en alguna orden religiosa""",5,esp
DOTAL,true,"""adjetivo""","""Perteneciente o relativo a la dote que llevaba la mujer cuando se casaba""",5,esp
DOTAN,true,"""verbo transitivo""","""Constituir dote a la mujer que va a contraer matrimonio o a profesar en alguna orden religiosa""",5,esp
DOTAR,true,"""verbo transitivo""","""Constituir dote a la mujer que va a contraer matrimonio o a profesar en alguna orden religiosa""",5,esp
DOTAS,true,"""verbo transitivo""","""Constituir dote a la mujer que va a contraer matrimonio o a profesar en alguna orden religiosa""",5,esp
DOTEN,true,"""verbo transitivo""","""Constituir dote a la mujer que va a contraer matrimonio o a profesar en alguna orden religiosa""",5,esp
DOTES,null,null,null,null,null
DOTOR,true,"""nombre masculino y femenino""","""doctor.""",5,esp
DRABA,true,"""nombre femenino""","""Planta herbácea de la familia de las crucíferas de a de altura con flores pequeñas blancas en corimbos que abunda en los sitios húmedos y se ha empleado contra el escorbuto""",5,esp
DRAGA,true,"""nombre femenino""","""Máquina que se emplea para ahondar y limpiar los puertos ríos canales extrayendo de ellos fango piedras arena""",5,esp
DRAGO,true,"""nombre masculino""","""Árbol de la familia de las liliáceas que alcanza de doce a catorce metros de altura con flores pequeñas de color blanco verdoso con estrías encarnadas y fruto en baya amarillenta Del tronco se obtiene la resina llamada sangre de que se usa en medicina""",5,esp
DRAMA,true,"""nombre masculino""","""Obra literaria escrita para ser representada comedia pieza""",5,esp
DREAS,true,"""nombre femenino""","""combate a pedradas pedrea""",5,esp
DRENA,true,"""verbo transitivo""","""Dar salida y corriente a las aguas muertas o a la excesiva humedad de los terrenos por medio de zanjas o cañerías avenar desaguar desecar secar inundar encharcar""",5,esp
DRENE,true,"""verbo transitivo""","""Dar salida y corriente a las aguas muertas o a la excesiva humedad de los terrenos por medio de zanjas o cañerías avenar desaguar desecar secar inundar encharcar""",5,esp
DRENO,true,"""verbo transitivo""","""Dar salida y corriente a las aguas muertas o a la excesiva humedad de los terrenos por medio de zanjas o cañerías avenar desaguar desecar secar inundar encharcar""",5,esp
DRIAS,null,null,null,null,null
DRINO,true,"""nombre masculino""","""Culebra de color verde brillante muy delgada de un metro aproximadamente de longitud que vive en los árboles de los grandes bosques y rara vez en el suelo""",5,esp
DRIZA,true,"""nombre femenino""","""Cuerda o cabo con que se izan y arrían las vergas y también el que sirve para izar los picos cangrejos las velas de cuchillo y las banderas o gallardetes triza2 cabo1 cable1 soga cuerda""",5,esp
DROGA,true,"""nombre femenino""","""Sustancia mineral vegetal o animal que se emplea en la medicina en la industria o en las bellas artes""",5,esp
DROGO,true,"""verbo transitivo""","""Administrar una sustancia o preparado medicamentoso por lo común con fines ilícitos dopar""",5,esp
DROPE,true,"""nombre masculino coloquial""","""Hombre despreciable""",5,esp
DRUPA,true,"""nombre femenino""","""Fruto de mesocarpio carnoso y endocarpio leñoso y una sola semilla el melocotón y la ciruela""",5,esp
DRUSA,true,"""nombre femenino""","""Conjunto de cristales que cubren la superficie de una piedra""",5,esp
DRUSO,true,"""adjetivo""","""Habitante del y que profesa una religión derivada de la musulmana""",5,esp
DSEDA,null,null,null,null,null
DUBAS,true,"""nombre femenino""","""Muro o cerca de tierra""",5,esp
DUBDA,true,"""nombre femenino desusado""","""duda.""",5,esp
DUBIO,true,"""nombre masculino""","""Especialmente en los tribunales eclesiásticos aquello que es cuestionable""",5,esp
DUCAL,true,"""adjetivo""","""Perteneciente o relativo al duque""",5,esp
DUCAS,true,"""nombre femenino plural""","""Tribulaciones penas trabajos""",5,esp
DUCES,true,"""adjetivo""","""Caña duz""",5,esp
DUCHA,true,"""nombre femenino""","""Acción y efecto de duchar baño duchazo regaderazo afusión""",5,esp
DUCHE,true,"""verbo transitivo""","""Dar una proyección de agua bañar lavar""",5,esp
DUCHO,true,"""adjetivo""","""Experimentado diestro hábil diestro experto experimentado entendido versado avezado novato bisoño inexperto""",5,esp
DUCOS,true,"""nombre masculino""","""Laca de nitrocelulosa cuya disolución se utiliza para pintar con pistola""",5,esp
DUCTO,true,"""nombre masculino""","""Conducto canal tubería""",5,esp
DUDAD,true,"""verbo transitivo""","""Tener duda sobre algo Después de dudarlo mucho aceptó la oferta asegurarse""",5,esp
DUDAN,true,"""verbo transitivo""","""Tener duda sobre algo Después de dudarlo mucho aceptó la oferta asegurarse""",5,esp
DUDAR,true,"""verbo transitivo""","""Tener duda sobre algo Después de dudarlo mucho aceptó la oferta asegurarse""",5,esp
DUDAS,null,null,null,null,null
DUDEN,true,"""verbo transitivo""","""Tener duda sobre algo Después de dudarlo mucho aceptó la oferta asegurarse""",5,esp
DUDES,true,"""verbo transitivo""","""Tener duda sobre algo Después de dudarlo mucho aceptó la oferta asegurarse""",5,esp
DUELA,true,"""nombre femenino""","""Cada una de las tablas que forman las paredes curvas de las pipas cubas barriles tabla doga""",5,esp
DUELE,true,"""verbo intransitivo""","""Dicho de una parte del cuerpo Padecer dolor mediante causa interior o exterior Doler la cabeza los ojos las manos molestar atormentar afligir""",5,esp
DUELO,true,"""nombre masculino""","""Combate o pelea entre dos a consecuencia de un reto o desafío""",5,esp
DUEÑA,true,"""nombre masculino y femenino""","""Persona que tiene dominio o señorío sobre alguien o algo amo propietario señor casero patrono hacendado""",5,esp
DUEÑO,true,"""nombre masculino y femenino""","""Persona que tiene dominio o señorío sobre alguien o algo amo propietario señor casero patrono hacendado""",5,esp
DUETO,true,"""nombre masculino""","""de dos instrumentos o voces dúo""",5,esp
DUGOS,true,"""nombre masculino""","""Ayuda auxilio Correr echar buenos o malos dugos""",5,esp
DUJOS,true,"""nombre masculino""","""recipiente para habitáculo de las abejas colmena corcho""",5,esp
DULAR,true,"""adjetivo""","""Perteneciente o relativo a la dula""",5,esp
DULAS,true,"""nombre femenino""","""Porción de tierra que siguiendo un turno recibe riego de una acequia adula dúa""",5,esp
DULCE,true,"""adjetivo""","""Dicho de un sabor Suave y agradable al paladar como el de la miel el azúcar Prefiero el dulce al salado salado amargo agrio""",5,esp
DULIA,null,null,null,null,null
DUMAN,null,null,null,null,null
EFETA,null,null,null,null,null
EFETO,true,"""nombre masculino desusado""","""efecto.""",5,esp
EFLUI,null,null,null,null,null
EFORO,null,null,null,null,null
EGENA,true,"""adjetivo desusado""","""Pobre escaso miserable""",5,esp
EGENO,true,"""adjetivo desusado""","""Pobre escaso miserable""",5,esp
EGIDA,null,null,null,null,null
EGUAR,true,"""verbo transitivo desusado""","""igualar.""",5,esp
EIRAS,null,null,null,null,null
EJIDO,true,"""nombre masculino""","""Campo común de un pueblo lindante con él que no se labra y donde suelen reunirse los ganados o establecerse las eras campo campiña pradera campillo""",5,esp
EJION,null,null,null,null,null
EJOTE,true,"""nombre masculino""","""Vaina del frijol cuando está tierna y es comestible vaina judía chaucha poroto""",5,esp
ELAMI,null,null,null,null,null
ELATA,true,"""adjetivo""","""Altivo presuntuoso soberbio""",5,esp
ELATO,true,"""adjetivo""","""Altivo presuntuoso soberbio""",5,esp
ELCHE,true,"""nombre masculino y femenino""","""Morisco o renegado de la religión cristiana""",5,esp
ELEGA,null,null,null,null,null
ELEGI,null,null,null,null,null
ELEGO,null,null,null,null,null
ELEMI,null,null,null,null,null
ELEPE,null,null,null,null,null
ELETA,true,"""adjetivo desusado""","""Pasmado espantado""",5,esp
ELETO,true,"""adjetivo desusado""","""Pasmado espantado""",5,esp
ELEVA,true,"""verbo transitivo""","""mover hacia arriba levantar alzar subir izar aupar empinar emerger surgir remontarse bajar descender""",5,esp
ELEVE,true,"""verbo transitivo""","""mover hacia arriba levantar alzar subir izar aupar empinar emerger surgir remontarse bajar descender""",5,esp
ELEVO,true,"""verbo transitivo""","""mover hacia arriba levantar alzar subir izar aupar empinar emerger surgir remontarse bajar descender""",5,esp
ELFOS,true,"""nombre masculino""","""En la mitología escandinava genio o espíritu del aire duende genio espíritu gnomo""",5,esp
ELIDA,true,"""verbo transitivo""","""Frustrar debilitar o desvanecer algo frustrar debilitar desvanecer""",5,esp
ELIDE,true,"""verbo transitivo""","""Frustrar debilitar o desvanecer algo frustrar debilitar desvanecer""",5,esp
ELIDI,null,null,null,null,null
ELIDO,true,"""verbo transitivo""","""Frustrar debilitar o desvanecer algo frustrar debilitar desvanecer""",5,esp
ELIGE,true,"""verbo transitivo""","""Escoger o preferir a alguien o algo para un fin seleccionar escoger preferir optar rechazar desechar repudiar""",5,esp
ELIJA,null,null,null,null,null
ELIJE,true,"""verbo transitivo""","""En farmacia cocer una sustancia para extraer su jugo""",5,esp
ELIJO,null,null,null,null,null
ELITE,true,"""nombre femenino""","""Minoría selecta o rectora selección superioridad aristocracia crema1 jet jet set plebe vulgo""",5,esp
ELLAS,true,"""pronombre personal tercera persona masculino, femenino y neutro""","""Forma que en nominativo o precedida de preposición designa a la persona el animal o la cosa de los que se habla por oposición a quien enuncia el mensaje y a su destinatario Ellos son los culpables Le llevé el informe pero no se refirió a él en ningún momento""",5,esp
ELLES,true,"""nombre femenino""","""Dígrafo ll y sonido que representa""",5,esp
ELLOS,true,"""pronombre personal tercera persona masculino, femenino y neutro""","""Forma que en nominativo o precedida de preposición designa a la persona el animal o la cosa de los que se habla por oposición a quien enuncia el mensaje y a su destinatario Ellos son los culpables Le llevé el informe pero no se refirió a él en ningún momento""",5,esp
ELOTE,true,"""nombre masculino""","""Mazorca tierna de maíz que se consume cocida o asada como alimento en y otros países de mazorca panocha panoja""",5,esp
ELUDA,true,"""verbo transitivo""","""Evitar con astucia una dificultad o una obligación Eludir el problema Eludir impuestos evitar esquivar sortear orillar soslayar capear aceptar afrontar arrostrar""",5,esp
ELUDE,true,"""verbo transitivo""","""Evitar con astucia una dificultad o una obligación Eludir el problema Eludir impuestos evitar esquivar sortear orillar soslayar capear aceptar afrontar arrostrar""",5,esp
ELUDI,null,null,null,null,null
ELUDO,true,"""verbo transitivo""","""Evitar con astucia una dificultad o una obligación Eludir el problema Eludir impuestos evitar esquivar sortear orillar soslayar capear aceptar afrontar arrostrar""",5,esp
EMANA,true,"""verbo intransitivo""","""Proceder derivar traer origen y principio de algo de cuya sustancia se participa derivar proceder1 provenir originarse dimanar""",5,esp
EMANE,true,"""verbo intransitivo""","""Proceder derivar traer origen y principio de algo de cuya sustancia se participa derivar proceder1 provenir originarse dimanar""",5,esp
EMANO,true,"""verbo intransitivo""","""Proceder derivar traer origen y principio de algo de cuya sustancia se participa derivar proceder1 provenir originarse dimanar""",5,esp
EMBAI,null,null,null,null,null
EMITA,true,"""verbo transitivo""","""Arrojar exhalar o echar hacia fuera algo Emitir gases sonidos expulsar despedir exhalar lanzar emanar desprender soltar echar recibir absorber""",5,esp
EMITE,true,"""verbo transitivo""","""Arrojar exhalar o echar hacia fuera algo Emitir gases sonidos expulsar despedir exhalar lanzar emanar desprender soltar echar recibir absorber""",5,esp
EMITI,null,null,null,null,null
EMITO,true,"""verbo transitivo""","""Arrojar exhalar o echar hacia fuera algo Emitir gases sonidos expulsar despedir exhalar lanzar emanar desprender soltar echar recibir absorber""",5,esp
EMPOS,null,null,null,null,null
EMPRA,null,null,null,null,null
EMPRE,null,null,null,null,null
EMPRO,null,null,null,null,null
EMUES,null,null,null,null,null
EMULA,true,"""verbo transitivo""","""Imitar las acciones de otro procurando igualarlas e incluso excederlas imitar copiar calcar parodiar mimetizar remedar competir rivalizar""",5,esp
EMULE,true,"""verbo transitivo""","""Imitar las acciones de otro procurando igualarlas e incluso excederlas imitar copiar calcar parodiar mimetizar remedar competir rivalizar""",5,esp
EMULO,true,"""verbo transitivo""","""Imitar las acciones de otro procurando igualarlas e incluso excederlas imitar copiar calcar parodiar mimetizar remedar competir rivalizar""",5,esp
ENANA,true,"""adjetivo""","""Dicho de un ser vivo o de una cosa Diminuto en su clase o especie pequeño diminuto menudo chico microscópico canijo gigante enorme""",5,esp
ENANO,true,"""adjetivo""","""Dicho de un ser vivo o de una cosa Diminuto en su clase o especie pequeño diminuto menudo chico microscópico canijo gigante enorme""",5,esp
ENCIA,true,"""sufijo""","""Forma sustantivos femeninos abstractos de significado muy variado determinado por la base derivativa Toma las formas cuando la base derivativa termina en -ante y cuando termina en -ente o -iente Extravagancia importancia Insistencia dependencia""",5,esp
